SKU,Description,Style/Color,Vendor,Vendor Description,OnHand Qty,OnHand Curr Cost,OnHand Value,OnHand Weeks,MTD Qty,MTD Sales,MTD Markdowns,MTD MD Pct,MTD Profit,MTD GP Pct,MTD Turns,MTD ROI Pct,MTD Sell Thru,Age_FirstRec,Age_LastRec,Comment
CHLOE03BE      ,ZapTaMetCharPAZZL V ,CHAR/BEIG ,SPRI,Springland I,229,253.91,"58,145.39",0.8,86,"54,472.01","5,204.25",9.6,"32,635.75",59.9,3.8,568,27.3,46,2,
K022BK         ,ZapPtAm7PuKISSE V   ,PLAN/NEGR ,KHAN,HANG GUAN SH,"1,847",180.54,"333,457.38",4.5,117,"50,234.57","5,212.90",10.4,"29,111.39",58,0.7,101,6,49,2,
CHLOE03BK      ,ZapTaMetCharPAZZL V ,CHAR/NEGR ,SPRI,Springland I,209,253.91,"53,067.19",1.3,47,"29,838.17","2,775.60",9.3,"17,904.40",60,2.4,364,18.4,46,2,
DENNISHNBPUBK  ,ZapTmHebGamuCITY V  ,TMED/NEGR ,FORD,FORTUNE DINA,92,262.74,"24,172.08",0.5,58,"31,419.85","6,154.29",19.6,"16,180.93",51.5,5.8,611,38.7,61,8,
YUKI3NV        ,ZapTcMetGamuCHERI V ,TCO/AZUL  ,ELEG,ELEGAN FOOT,63,271.38,"17,096.94",0.4,48,"28,797.33","4,510.35",15.7,"15,771.09",54.8,6.6,802,43.2,48,2,
DENNISHDBEPT   ,ZapTmHebCharCITY  V ,TMED/BEIG ,FORD,FORTUNE DINA,172,307.87,"52,953.64",1.1,45,"28,103.40","3,122.55",11.1,"14,938.66",53.2,2.8,313,20.7,61,2,
D4243CBE       ,ZapPtMetPatPuADDIC V,PLAN/BEIG ,KHAN,HANG GUAN SH,81,86.53,"7,008.93",0.3,80,"21,803.84","5,883.36",27,"14,877.92",68.2,8,1710,49.7,218,16,
12201BK        ,ZapPtMetGamCAMIL V  ,PLAN/NEGR ,KTIN,TINA DA,103,113.75,"11,716.25",0.3,88,"24,572.56","5,883.36",23.9,"14,562.56",59.3,7.2,1045,46.1,73,3,
611711ASL      ,ZapTcMetSuedMARIL V ,TCOR/ESCA ,KDEM,DE METER,106,200.29,"21,230.74",0.5,64,"27,163.09","5,949.87",21.9,"14,344.53",52.8,5.6,623,37.6,61,2,
YUKI3BK        ,ZapTcMetGamuCHERI V ,TCO/NEGR  ,ELEG,ELEGAN FOOT,53,271.38,"14,383.14",0.4,37,"22,552.12","3,122.55",13.8,"12,511.06",55.5,6.2,774,41.1,48,6,
611711AGD      ,ZapTcMetSuedMARIL V ,TCOR/GOLD ,KDEM,DE METER,43,200.29,"8,612.47",0.2,58,"23,800.06","6,208.56",26.1,"12,183.24",51.2,9.7,1014,57.4,61,2,
COREYHBKNBP    ,ZapTcMetPuCITY V    ,TCOR/NEGR ,FORD,FORTUNE DINA,84,239.11,"20,085.24",0.6,41,"21,850.56","3,034.80",13.9,"12,047.05",55.1,4.7,579,32.8,67,2,
201512BK       ,ZapPtMetCharADDIC V ,PLAN/NEGR ,KHAN,HANG GUAN SH,152,121.92,"18,531.84",0.5,85,"22,322.16","7,094.64",31.8,"11,958.96",53.6,5.2,604,35.9,50,8,
611711ABK      ,ZapTcMetPuMARIL V   ,TCOR/NEGR ,KDEM,DE METER,116,200.29,"23,233.64",0.6,54,"22,506.57","5,432.49",24.1,"11,690.91",51.9,4.5,490,31.8,61,2,
60616PBK       ,ZapPtAm4CosPuTOOTA T,PLAN/NEGR ,KXIE,xie zhen mei,288,147.05,"42,350.40",1.5,56,"19,919.84","4,330.40",21.7,"11,685.04",58.7,2.1,302,16.3,187,2,
11305BK        ,ZapPtMetPuKISSE X   ,PLAN/NEGR ,KFUL,Fu Liu Hua S,67,159.31,"10,673.77",0.3,57,"20,577.76","4,105.52",20,"11,502.79",55.9,7.2,908,46,552,14,
GIVA1BK        ,ZapPtMetCueCHERI V  ,PLAN/NEGR ,ELEG,ELEGAN FOOT,580,122.12,"70,829.60",2,85,"21,639.24","7,556.56",34.9,"11,294.41",52.2,1.6,179,12.8,287,2,
LYNDA17SLVGLT  ,SandPtMetPuBAMBO V  ,PLAN/ESCA ,JPOR,J.P ORIGINAL,45,182.5,"8,212.50",0.2,56,"20,785.92","3,464.32",16.7,"10,656.70",51.3,9.2,968,55.4,318,16,
BUMP10BK       ,ZapTcMetGamuTOPMO V ,TCOR/NEGR ,TOPG,TOP GUY INTL,123,218.27,"26,847.21",1.1,32,"17,386.98",560.86,3.2,"10,390.49",59.8,2.8,410,20.6,318,2,
11305BL        ,ZapPtMetPuPIUBE V   ,PLAN/AZUL ,KFUL,Fu Liu Hua S,97,155.04,"15,038.88",0.7,42,"16,488.62","1,735.60",10.5,"9,978.62",60.5,4.3,652,30.2,552,2,
810ECBK        ,ZapTmMetPuMARIL V   ,TMED/NEGR ,KSWE,SWEETY SHOES,78,209.27,"16,323.06",0.7,31,"16,387.92","2,427.84",14.8,"9,900.55",60.4,4,607,28.4,61,12,
LYNDA17GLDGLT  ,SandPtMetPuBAMBO V  ,PLAN/ESCA ,JPOR,J.P ORIGINAL,209,182.5,"38,142.50",1.1,52,"19,270.26","3,247.82",16.9,"9,780.26",50.8,2.7,274,19.9,46,2,
611711ABE      ,ZapTcMetPuMARIL V   ,TCOR/BEIG ,KDEM,DE METER,133,200.29,"26,638.57",0.7,52,"20,178.34","6,725.94",33.3,"9,763.26",48.4,3.9,368,28.1,61,2,
0061NV         ,ZapDepMetLonMARIL V ,PLAN/AZUL ,KDEM,DE METER,87,142.51,"12,398.37",0.5,46,"16,239.00","3,680.84",22.7,"9,683.54",59.6,5,745,34.6,63,8,
MYRASL         ,ZapTmMetPiePuBELLA V,TMED/PIED ,SPRI,Springland I,100,320.6,"32,060.00",1.1,25,"17,676.01","1,128.24",6.4,"9,661.01",54.7,2.7,321,20,204,3,
73830BN        ,ZapPtMetGamuADDIC V ,PLAN/CAFE ,KHAN,HANG GUAN SH,70,122.92,"8,604.40",0.5,40,"14,354.47","1,819.53",12.7,"9,437.67",65.7,5.4,1035,36.4,71,14,
11305FW        ,ZapPtMtPuCAMIL V    ,PLAN/FLOR ,KFUL,Fu Liu Hua S,96,159.31,"15,293.76",0.7,40,"15,805.96","1,515.64",9.6,"9,433.56",59.7,4.1,613,29.4,71,6,
TALIA31BK      ,ZapPtMetGamuBRECK V ,PLAN/NEGR ,OPPO,OPPO ORIGINA,168,120.22,"20,196.96",0.8,62,"16,785.50","4,672.08",27.8,"9,331.86",55.6,3.7,468,27,66,2,
0061KH         ,ZapDepMetLonMARIL V ,PLAN/KAKI ,KDEM,DE METER,140,142.51,"19,951.40",0.9,43,"15,372.92","3,247.80",21.1,"9,244.99",60.1,3.2,482,23.5,63,3,
A0966A2BK      ,ZapTmMetSuedMARIL V ,TMED/NEGR ,KSWE,SWEETY SHOES,46,209.27,"9,626.42",0.5,29,"15,174.00","2,427.84",16,"9,105.17",60,5.8,863,38.7,61,10,
1220BK         ,ZapTcMetCharCAMIL V ,CORR/NEGR ,KTIN,TINA DA,331,113.75,"37,651.25",1.7,55,"15,055.03","3,979.92",26.4,"8,798.78",58.4,1.8,259,14.2,72,2,
11305KH        ,ZapPtMetPuKISSE X   ,PLAN/KAKI ,KFUL,Fu Liu Hua S,27,159.31,"4,301.37",0.1,57,"17,768.72","6,914.56",38.9,"8,688.05",48.9,12.3,1179,67.9,552,10,
YUKI3CML       ,ZapTcMetGamuCHERI V ,TCO/CAME  ,ELEG,ELEGAN FOOT,130,271.38,"35,279.40",1.4,26,"15,613.01","2,428.65",15.6,"8,557.13",54.8,2.2,265,16.7,48,3,
MARNIE02XNDFS  ,ZapTcMetGamuBAMBO V ,TCOR/NUDE ,JPOR,J.P ORIGINAL,56,253.91,"14,218.96",0.8,20,"13,184.30",693.9,5.3,"8,106.10",61.5,3.6,580,26.3,46,6,
RENATA42NUDNUB ,SandTcMetLonaBAMBO V,TCOR/NUDE ,JPOR,J.P ORIGINAL,70,190.43,"13,330.10",1,21,"12,143.46","2,428.65",20,"7,926.26",65.3,3.1,590,23.1,127,5,
810ECBE        ,ZapTmMetPuMARIL V   ,TMED/BEIG ,KSWE,SWEETY SHOES,72,209.27,"15,067.44",0.8,25,"13,049.64","2,124.36",16.3,"7,817.89",59.9,3.6,534,25.8,61,8,
138018BK       ,ZapPtMetPuADDIC T   ,PLAN/NEGR ,KHAN,HANG GUAN SH,474,126.58,"59,998.92",3.8,36,"12,271.50","1,753.02",14.3,"7,714.62",62.9,0.9,149,7.1,197,2,
204648BE       ,ZapPtMetLonaKISSE V ,PLAN/BEIG ,KFUL,Fu Liu Hua S,119,159.31,"18,957.89",0.9,38,"13,640.76","2,814.76",20.6,"7,586.98",55.6,3.3,414,24.2,72,2,
289BE          ,ZapPtMetHulBUGS V   ,PLAN/BEIGE,KSWE,SWEETY SHOES,110,120.35,"13,238.50",0.6,52,"13,843.72","4,152.96",30,"7,585.52",54.8,4.6,556,32.1,62,2,
11305BE        ,ZapPtMetPuKISSE V   ,PLAN/BEIG ,KFUL,Fu Liu Hua S,59,155.04,"9,147.36",0.5,35,"12,991.20","2,165.20",16.7,"7,564.80",58.2,5.5,765,37.2,76,7,
XY1965ABK      ,ZapPtMetPuCAMIL V   ,CORR/NEGR ,KTIN,TINA DA,242,113.75,"27,527.50",1.6,42,"12,286.26","2,249.52",18.3,"7,508.76",61.1,1.9,301,14.8,72,5,
RENATA38NDNB   ,ZapTcMetNubuBAMBO V ,TCOR/NUDE ,JPOR,J.P ORIGINAL,24,253.91,"6,093.84",0.3,21,"12,837.36","1,734.75",13.5,"7,505.25",58.5,7.3,1028,46.7,46,24,
04131BK        ,ZapTmMetCharCAMIL V ,TMED/NEGR ,KTIN,TINA DA,125,144.57,"18,071.25",1.1,32,"12,125.12","1,732.16",14.3,"7,498.88",61.8,2.7,441,20.4,78,5,
A0966A2NV      ,ZapTmMetSuedMARIL V ,TMED/AZUL ,KSWE,SWEETY SHOES,96,209.27,"20,089.92",1,28,"13,353.12","3,641.76",27.3,"7,493.56",56.1,3.1,391,22.6,61,8,
G23171BLK      ,ZapPtMetPuNINI V    ,PLAN/NEGR ,KMIS,mini shoes,153,132.51,"20,274.03",1.2,36,"12,052.12","3,443.36",28.6,"7,281.76",60.4,2.5,386,19,53,2,
81682ND        ,ZapTcMetHulJIASI V  ,TCOR/NUDE ,KSWE,SWEETY SHOES,157,120.35,"18,894.95",1.6,28,"10,609.48","1,515.64",14.3,"7,239.68",68.2,2,422,15.1,61,3,
8112BK         ,ZapPtMetPuADDIC T   ,PLAN/NEGR ,KHAN,HANG GUAN SH,63,113.79,"7,168.77",0.3,58,"13,829.96","8,765.10",63.4,"7,230.14",52.3,7.5,824,47.9,196,7,
113061BL       ,ZapPtMetCanvKISSE V ,PLAN/AZUL ,KFUL,Fu Liu Hua S,224,154.6,"34,630.40",1.1,58,"16,174.18","7,278.12",45,"7,207.38",44.6,2.8,221,20.6,53,5,
DORIS12BKPT    ,ZapTcMetCharFOREV V ,TCOR/NEGR ,FORL,FOREVER LINK,96,182.92,"17,560.32",0.9,31,"12,795.61","1,895.60",14.8,"7,125.09",55.7,3.3,419,24.4,105,24,
1220BE         ,ZapTcMetCharCAMIL V ,CORR/BEIG ,KTIN,TINA DA,133,113.75,"15,128.75",0.8,48,"12,459.36","4,152.96",33.3,"6,999.36",56.2,3.7,470,26.5,72,6,
288BLK         ,ZapPtMetHulBUGS V   ,PLAN/NEGR ,KSWE,SWEETY SHOES,38,142.51,"5,415.38",0.3,39,"12,534.93","3,234.72",25.8,"6,977.04",55.7,8.1,1022,50.6,62,10,
GIVA1RD        ,ZapPtMetPuCHERI V   ,PLAN/ROJO ,ELEG,ELEGAN FOOT,116,121.27,"14,067.32",0.5,66,"14,769.64","7,900.04",53.5,"6,765.82",45.8,5.3,448,36.3,60,5,
D4243ABN       ,ZapPtMetSuePuADDIC T,PLAN/BROW ,KHAN,HANG GUAN SH,168,85.77,"14,409.36",0.9,51,"11,075.07","6,575.52",59.4,"6,700.80",60.5,3.2,484,23.3,197,2,
982AP          ,SandPtMetHulBUGS V  ,PLAN/APRI ,KSWE,SWEETY SHOES,69,93.41,"6,445.29",0.4,49,"11,267.48","4,284.63",38,"6,690.39",59.4,6.3,919,41.5,62,2,
SKIMM32ND      ,SandTcMetHuleFOREV V,TCOR/NUDE ,FORL,FOREVER LINK,464,98.49,"45,699.36",3.5,38,"10,382.78","2,768.64",26.7,"6,640.16",64,0.9,168,7.6,104,2,
LK01LGD        ,ZapPtMetEncaADDIT V ,PLAN/NEGR ,KHAN,HANG GUAN SH,107,127.22,"13,612.54",1,31,"10,513.15","2,021.70",19.2,"6,569.33",62.5,3,506,22.5,71,3,
PARRYSBKIMSU   ,ZapPtMetGamuSODA  V ,TALT/NEGR ,FORD,FORTUNE DINA,41,227.09,"9,310.69",0.5,22,"11,565.20","1,156.52",10,"6,569.22",56.8,5.1,668,34.9,67,6,
D4243BGD       ,ZapPtMetGlittADDIC T,PLAN/GOLD ,KHAN,HANG GUAN SH,86,85.77,"7,376.22",0.5,50,"10,728.98","6,575.52",61.3,"6,440.48",60,5.4,812,36.8,197,24,
60618BK        ,ZapPtAm4CosPuTOOTA T,PLAN/NEGR ,KXIE,xie zhen mei,69,144.62,"9,978.78",0.8,26,"10,196.91","1,084.75",10.6,"6,436.79",63.1,3.8,651,27.4,473,42,
DC211031BK     ,ZapTbMetSuedMARIL V ,TBAJ/NEGR ,KSWE,SWEETY SHOES,68,155.97,"10,605.96",0.7,27,"10,609.48","1,082.60",10.2,"6,398.29",60.3,4,604,28.4,61,12,
G201531PBK     ,ZapTcMetLisPuNINI V ,TCOR/NEGR ,KMIS,mini shoes,153,147.97,"22,639.41",1.3,34,"11,406.47","3,228.15",28.3,"6,375.49",55.9,2.4,304,18.2,53,2,
ES144711BK     ,ZapPtMetCosPuTOOTA V,PU/NEGR   ,KERI,Erin Shoes,62,117.25,"7,269.50",0.4,48,"11,940.24","4,672.08",39.1,"6,312.24",52.9,6.7,751,43.6,78,7,
B033BK         ,ZapPtMetSuedADDIC T ,PLAN/NEGR ,KHAN,HANG GUAN SH,52,123.02,"6,397.04",0.3,56,"13,151.60","6,229.44",47.4,"6,262.48",47.6,8.4,764,51.9,196,12,
204648BK       ,ZapPtMetLonaKISSE V ,PLAN/NEGR ,KFUL,Fu Liu Hua S,43,159.31,"6,850.33",0.5,26,"10,392.96",866.08,8.3,"6,250.90",60.1,5.6,841,37.7,72,7,
ZAIDA4BK       ,ZapTcMetGamuCHERI V ,TCOR/NEGR ,ELEG,ELEGAN FOOT,68,296.43,"20,157.24",1,20,"12,143.45","1,734.75",14.3,"6,214.85",51.2,3.1,323,22.7,61,33,
288LPK         ,ZapPtMetHulBUGS V   ,PLAN/ROSA ,KSWE,SWEETY SHOES,64,142.51,"9,120.64",0.5,36,"11,321.88","3,234.72",28.6,"6,191.52",54.7,5.4,652,36,62,5,
889BK          ,ZapTcMetHulBUGS V   ,TCOR/NEGR ,KSWE,SWEETY SHOES,35,111.37,"3,897.95",0.3,38,"10,382.78","2,768.64",26.7,"6,150.72",59.2,8.4,1216,52.1,61,11,
TALIA32NT      ,ZapPtMetPuBRECK V   ,PLAN/NATU ,OPPO,OPPO ORIGINA,53,120.22,"6,371.66",0.4,41,"11,074.97","3,114.72",28.1,"6,145.95",55.5,6.7,840,43.6,66,10,
ES0021ML       ,SandPtMetCoPuTOOTA V,PU/MELO   ,KERI,Erin Shoes,130,134.04,"17,425.20",0.8,46,"12,286.30","3,633.84",29.6,"6,120.46",49.8,3.6,358,26.1,78,2,
09ND           ,ZapPtMetHulJELLY V  ,PLAN/NUDE ,KSWE,SWEETY SHOES,165,115.86,"19,116.90",1.2,40,"10,728.88","3,114.72",29,"6,094.48",56.8,2.6,341,19.5,62,2,
GIVA1NV        ,ZapPtMetPuCHERI V   ,PLAN/AZUL ,ELEG,ELEGAN FOOT,222,121.27,"26,921.94",1.3,49,"12,021.80","4,808.72",40,"6,079.57",50.6,2.4,245,18.1,60,2,
12201NV        ,ZapPtMetGamCAMIL V  ,PLAN/AZUL ,KTIN,TINA DA,60,113.75,"6,825.00",0.5,35,"10,036.67","2,076.48",20.7,"6,055.42",60.3,5.4,824,36.8,73,12,
118A4BK        ,ZapPtMetGamuCAMIL V ,PLAN/NEGR ,KTIN,TINA DA,41,127.22,"5,216.02",0.3,40,"10,969.54","4,160.86",37.9,"5,880.74",53.6,7.9,909,49.4,72,16,
204648BL       ,ZapPtMetLonaKISSE V ,PLAN/AZUL ,KFUL,Fu Liu Hua S,74,159.31,"11,788.94",0.8,27,"10,176.44","1,515.64",14.9,"5,875.07",57.7,3.7,509,26.7,72,16,
0061BK         ,ZapDepMetGamuMARIL V,PLAN/NEGR ,KDEM,DE METER,466,142.51,"66,409.66",5.6,24,"9,310.36","1,082.60",11.6,"5,865.40",63,0.6,103,4.9,78,2,
DORIS22BKPT    ,ZapTcMetCharFOREV V ,TCOR/NEGR ,FORL,FOREVER LINK,103,182.92,"18,840.76",1.2,25,"10,426.05","1,421.70",13.6,"5,853.05",56.1,2.6,332,19.5,104,5,
CINDYSBKPU     ,ZapTaMetPuDELIC V   ,TALT/NEGR ,FORD,FORTUNE DINA,66,217.45,"14,351.70",0.9,21,"10,408.68","1,734.78",16.7,"5,842.23",56.1,3.3,421,24.1,80,3,
AMAR12BKWH     ,ZapDepMetElasFOREV V,PLAN/NEGR ,FORL,FOREVER LINK,63,98.49,"6,204.87",0.5,34,"9,171.46","2,595.60",28.3,"5,822.80",63.5,5.1,887,35.1,106,2,
AMAR12BK       ,ZapDepMetElasFOREV V,PLAN/NEGR ,FORL,FOREVER LINK,60,98.49,"5,909.40",0.5,32,"8,825.36","2,249.52",25.5,"5,673.68",64.3,5.1,910,34.8,106,7,
201580BK       ,ZapPtMetPuADDIC V   ,PLAN/NEGR ,KHAN,HANG GUAN SH,164,122.92,"20,158.88",2,23,"8,491.37",808.68,9.5,"5,664.21",66.7,1.6,315,12.3,70,7,
4110BE         ,ZapPtMetSuedADDIC T ,PLAN/BEIG ,KHAN,HANG GUAN SH,142,88.91,"12,625.22",0.7,57,"10,729.05","8,998.08",83.9,"5,661.18",52.8,4,448,28.6,196,8,
60616BK        ,ZapTbAm3PuTOOTA T   ,TBAJ/NEGR ,KXIE,xie zhen mei,291,147.05,"42,791.55",2.7,31,"10,176.44","3,247.80",31.9,"5,616.33",55.2,1.2,150,9.6,473,2,
TILLERSALLBK   ,ZapPtAm4PuSODA U    ,PLAN/NEGR ,FORD,FORTUNE DINA,65,241.98,"15,728.70",0.8,22,"10,936.99","1,402.15",12.8,"5,613.43",51.3,3.5,366,25.3,204,5,
46784BK        ,ZapPtMetGamuADDIC V ,PLAN/NEGR ,KHAN,HANG GUAN SH,260,116.04,"30,170.40",1.8,42,"10,476.14","3,950.02",37.7,"5,602.46",53.5,1.8,206,13.9,71,2,
96181ABK       ,ZapTcMetCharCAMIL V ,PLAN/NEGR ,KTIN,TINA DA,108,159.31,"17,205.48",1.2,26,"9,743.40","1,515.64",15.6,"5,601.34",57.5,2.6,349,19.4,70,8,
VIVEKASSDPU    ,SandPtMetPuCITYC U  ,PLAN/SAND ,FORD,FORTUNE DINA,10,232.83,"2,328.30",0.1,25,"11,497.88","2,523.87",22,"5,589.05",48.6,13.3,1261,71.4,252,24,
LK01BK         ,ZapPtMetEncaADDIT V ,PLAN/NEGR ,KHAN,HANG GUAN SH,52,127.22,"6,615.44",0.6,26,"8,895.74","1,617.36",18.2,"5,588.02",62.8,4.8,811,33.3,71,12,
889BBK         ,ZapPtMetHulBUGS V   ,PLAN/NEGR ,KSWE,SWEETY SHOES,78,97.9,"7,636.20",0.8,28,"8,306.20","1,384.32",16.7,"5,565.00",67,3.7,741,26.4,61,5,
RENATA38BLKNB  ,ZapTcMetNubuBAMBO V ,TCOR/NEGR ,JPOR,J.P ORIGINAL,45,253.91,"11,425.95",0.9,15,"9,367.80","1,040.85",11.1,"5,559.15",59.3,3.4,500,25,46,7,
G23171BE       ,ZapPtMetPuNINI V    ,PLAN/BEIG ,KMIS,mini shoes,176,132.51,"23,321.76",2,25,"8,823.86","1,936.89",22,"5,511.11",62.5,1.6,265,12.4,53,3,
74YL           ,ZapDepAm4LonBUGS V  ,LONA/FLOR ,KCAR,CARNATO,87,94.76,"8,244.12",0.4,64,"11,550.00","7,650.00",66.2,"5,485.36",47.5,6.4,581,42.4,78,5,
8287CBK        ,ZapTmMetGamuCAMIL V ,TMED/NEGR ,KTIN,TINA DA,160,150.14,"24,022.40",1.5,30,"9,906.63","2,223.87",22.4,"5,402.43",54.5,2,245,15.8,73,2,
PARRYSBTNIMSU  ,ZapPtMetGamuSODA  V ,TALT/TAN  ,FORD,FORTUNE DINA,39,227.09,"8,856.51",0.7,17,"9,252.16",578.26,6.3,"5,391.63",58.3,4.3,600,30.4,67,24,
201512DBE      ,ZapPtMetCharADDIC V ,PLAN/BEIG ,KHAN,HANG GUAN SH,191,121.92,"23,286.72",1.5,36,"9,690.24","2,768.64",28.6,"5,301.12",54.7,2.1,250,15.9,50,2,
YUKI3TP        ,ZapTcMetGamuCHERI V ,TCO/TAUP  ,ELEG,ELEGAN FOOT,138,271.38,"37,450.44",2.6,15,"9,367.80","1,040.85",11.1,"5,297.10",56.5,1.2,161,9.8,48,14,
8662238BE      ,SandPtMetCharMARIL V,PLAN/BEIG ,KDEM,DE METER,105,129.04,"13,549.20",0.9,32,"9,344.48","1,730.40",18.5,"5,215.20",55.8,3.2,401,23.4,63,2,
201512RD       ,ZapPtMetCharADDIC V ,PLAN/ROJO ,KHAN,HANG GUAN SH,71,121.92,"8,656.32",0.6,34,"9,344.16","2,422.56",25.9,"5,198.88",55.6,4.6,581,32.4,50,5,
113061BK       ,ZapPtMetCanvKISSE V ,PLAN/NEGR ,KFUL,Fu Liu Hua S,26,154.6,"4,019.60",0.2,45,"12,130.65","6,065.10",50,"5,173.65",42.6,11,820,63.4,53,10,
LASKYSBKPU     ,SandTcMetLonaSODA V ,TCOR/NEGR ,FORD,FORTUNE DINA,87,357.06,"31,064.22",1.3,19,"11,752.10","1,382.60",11.8,"5,163.52",43.9,2.4,185,17.9,224,34,
MURPHY23BK     ,ZapPtMetLonaFOREV V ,PLAN/NEGR ,FORL,FOREVER LINK,165,112.56,"18,572.40",1.5,31,"8,652.31","2,076.48",24,"5,162.95",59.7,2.1,305,15.8,104,3,
H035BK         ,BotiTcAm5GamuADDIC V,TCOR/NEGR ,KHAN,HANG GUAN SH,42,158.23,"6,645.66",0.6,20,"8,293.45","1,184.75",14.3,"5,128.85",61.8,4.6,748,32.3,78,12,
11305LBL       ,ZapPtMetPuKISSE V   ,PLAN/AZUL ,KFUL,Fu Liu Hua S,129,155.04,"20,000.16",1.8,20,"8,227.76",433.04,5.3,"5,126.96",62.3,1.7,285,13.4,76,2,
MARNIE02XBLKFS ,ZapTcMetGamuBAMBO V ,TCOR/NEGR ,JPOR,J.P ORIGINAL,64,253.91,"16,250.24",1.3,14,"8,673.89","1,040.85",12,"5,119.15",59,2.4,341,17.9,46,7,
889ABK         ,ZapPtMetHulBUGS V   ,PLAN/NEGR ,KSWE,SWEETY SHOES,59,111.37,"6,570.83",0.5,35,"8,998.43","3,114.72",34.6,"5,100.48",56.7,5.5,718,37.2,61,10,
5810CG         ,ZapPtMetGltPuADICC V,PLAN/CHAM ,KHAN,HANG GUAN SH,91,150.14,"13,662.74",0.8,32,"9,899.98","3,873.78",39.1,"5,095.88",51.5,3.6,381,26,197,2,
00608TWH       ,ZapDepAm4LonMARIL V ,PLAN/BLAN ,KDEM,DE METER,236,149.24,"35,220.64",3.2,21,"8,227.76",866.08,10.5,"5,093.72",61.9,1,166,8.2,63,3,
8287CBKPT      ,ZapTmMetCharCAMIL V ,TMED/NEGR ,KTIN,TINA DA,199,150.14,"29,877.86",2.4,24,"8,693.55","1,010.85",11.6,"5,090.19",58.6,1.4,191,10.8,73,3,
ZAIDA4CML      ,ZapTcMetGamuCHERI V ,TCOR/CAME ,ELEG,ELEGAN FOOT,118,296.43,"34,978.74",1.9,18,"10,408.68","2,081.70",20,"5,072.94",48.7,1.7,162,13.2,61,6,
091ND          ,ZapPtMetHulJELLY V  ,PLAN/NUDE ,KSWE,SWEETY SHOES,160,115.86,"18,537.60",1.2,37,"9,344.53","3,460.80",37,"5,057.71",54.1,2.5,293,18.8,62,2,
DORIS23BKPU    ,ZapTcMetPuFOREV V   ,TCOR/NEGR ,FORL,FOREVER LINK,154,182.92,"28,169.68",2.3,19,"8,530.39",473.9,5.6,"5,054.91",59.3,1.4,202,11,105,8,
H039CML        ,BotiTcAm3GamuADDIC V,TCOR/CAME ,KHAN,HANG GUAN SH,38,149.12,"5,666.56",0.6,17,"7,582.57",473.9,6.2,"5,047.53",66.6,4.4,874,30.9,78,7,
G201531PBE     ,ZapTcMetLisPuNINI V ,TCOR/BEIG ,KMIS,mini shoes,192,147.97,"28,410.24",2,27,"9,039.09","2,582.52",28.6,"5,043.90",55.8,1.6,199,12.3,53,2,
M8338BN        ,ZapPtMetSuedADDIC T ,PLAN/CAFE ,KHAN,HANG GUAN SH,161,109.32,"17,600.52",0.9,54,"10,902.06","7,786.80",71.4,"4,998.78",45.9,3.4,292,25.1,196,3,
889DBK         ,ZapPtMetHulBUGS V   ,PLAN/NEGR ,KSWE,SWEETY SHOES,114,97.9,"11,160.60",0.8,39,"8,728.34","3,649.87",41.8,"4,910.24",56.3,3.5,451,25.5,61,2,
201520BK       ,ZapPtMetLonaADDIT V ,PLAN/NEGR ,KHAN,HANG GUAN SH,196,122.92,"24,092.32",2.7,21,"7,480.50","1,010.85",13.5,"4,899.18",65.5,1.2,232,9.7,70,6,
11305SL        ,ZapPtMetPuPIUBE V   ,PLAN/SILV ,KFUL,Fu Liu Hua S,165,155.04,"25,581.60",2.5,19,"7,810.39",433.9,5.6,"4,864.63",62.3,1.3,216,10.3,76,13,
138017BK       ,ZapPtMetPuADDIC T   ,PLAN/NEGR ,KHAN,HANG GUAN SH,302,111.55,"33,688.10",3.1,28,"7,986.26","2,921.70",36.6,"4,862.86",60.9,1.1,166,8.5,196,3,
1220GD         ,ZapTcMetCharCAMIL V ,CORR/DORA ,KTIN,TINA DA,153,113.75,"17,403.75",1.3,35,"8,825.39","3,287.76",37.3,"4,844.14",54.9,2.5,300,18.6,72,8,
PS12RYBL       ,ZapDepAm1LonTOPMO V ,PLAN/ROYA ,TOPG,TOP GUY INTL,112,129.92,"14,551.04",0.9,36,"9,517.56","2,941.68",30.9,"4,840.44",50.9,3.3,343,24.3,79,3,
DORIS23TNPU    ,ZapTcMetPuFOREV V   ,TCOR/TAN  ,FORL,FOREVER LINK,104,182.92,"19,023.68",1.6,19,"8,293.44",710.85,8.6,"4,817.96",58.1,2,278,15.4,105,13,
289NV          ,ZapPtMetHulBUGS V   ,PLAN/AZUL ,KSWE,SWEETY SHOES,48,120.35,"5,776.80",0.4,32,"8,652.32","2,422.56",28,"4,801.12",55.5,6,748,40,62,2,
H035GY         ,BotiTcAm5GamuADDIC V,TCOR/GRIS ,KHAN,HANG GUAN SH,142,158.23,"22,468.66",2.3,18,"7,582.58",947.8,12.5,"4,734.44",62.4,1.4,238,11.3,78,6,
B0921ABK       ,ZapPtMetGamuADDIC V ,PLAN/NEGR ,KHAN,HANG GUAN SH,117,113.75,"13,308.75",1,33,"8,479.29","2,941.68",34.7,"4,725.54",55.7,3,373,22,71,2,
